Gene_acc,Gene_id,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,Desc
4007,Tb927.6.3980,59519.0,68303.0,66902.0,61366.0,64308.0,51648.0,57249.0,45685.0,54007.0,52952.0,"hypothetical protein, conserved"
4008,Tb927.6.3990,2268400.0,1319300.0,2753800.0,1523100.0,2507600.0,1471100.0,3292700.0,1608300.0,3467400.0,1921600.0,"hypothetical protein, conserved"
4009,Tb927.6.400,4537600.0,4736600.0,4973200.0,4787100.0,4425100.0,3313500.0,4023900.0,3393100.0,3746500.0,3639900.0,"peptidase M20/M25/M40, putative"
4010,Tb927.6.4000,5179300.0,4872600.0,5534400.0,5215200.0,4879100.0,3639800.0,4107000.0,3345000.0,4131000.0,4101700.0,"small glutamine-rich tetratricopeptide repeat protein, putative"
4011,Tb927.6.4010,158930.0,216280.0,205700.0,213140.0,198970.0,156770.0,150570.0,114250.0,149970.0,193710.0,"Translation machinery associated TMA7, putative"
4012,Tb927.6.4020,3291000.0,3518600.0,3811700.0,3519800.0,3380700.0,2630500.0,3107100.0,2885600.0,2947100.0,2873100.0,"hypothetical protein, conserved"
4013,Tb927.6.4040,55907.0,60667.0,60567.0,53920.0,60413.0,49675.0,51575.0,42546.0,54013.0,47294.0,mitochondrial ribosomal protein L28
4014,Tb927.6.4060,52503.0,58506.0,60956.0,57637.0,62073.0,46442.0,42045.0,31600.0,53965.0,44620.0,"Eukaryotic protein of unknown function (DUF872), putative"
4015,Tb927.6.4070,95335.0,101010.0,110500.0,106220.0,102640.0,84690.0,89718.0,84632.0,84113.0,91833.0,"hypothetical protein, conserved"
4016,Tb927.6.4080,40047.0,34118.0,38770.0,41556.0,32530.0,34230.0,32864.0,18122.0,39468.0,37729.0,"ribosomal protein, putative"
4017,Tb927.6.4090,1610000.0,1652300.0,1728200.0,1825900.0,1659900.0,1347600.0,1439100.0,1169700.0,1485700.0,1456000.0,"chaperonin HSP60, mitochondrial precursor, putative"
4018,Tb927.6.410,112450.0,118920.0,123640.0,133230.0,118590.0,85269.0,89093.0,78510.0,100590.0,87305.0,"hypothetical protein, conserved"
4019,Tb927.6.4100,269300.0,238540.0,284000.0,267610.0,260430.0,194910.0,201710.0,162220.0,225190.0,211590.0,"hypothetical protein, conserved"
4020,Tb927.6.4120,855900.0,905450.0,932900.0,902550.0,826090.0,707710.0,782130.0,656860.0,730280.0,725060.0,"GTPase activating protein, putative"
4021,Tb927.6.4130,681670.0,690560.0,727710.0,745770.0,683690.0,507360.0,578810.0,435710.0,597310.0,544410.0,succinate dehydrogenase subunit 3
4022,Tb927.6.4140,3656100.0,4429800.0,4088100.0,4247000.0,4236400.0,3028000.0,3615200.0,3150900.0,3309100.0,3149600.0,"paraflagellar rod component, putative"
4023,Tb927.6.4170,261230.0,239580.0,295230.0,269930.0,253740.0,206980.0,221960.0,188900.0,247520.0,207500.0,"hypothetical protein, conserved"
4024,Tb927.6.4180,1322300.0,1320400.0,1385800.0,1536500.0,1277100.0,969210.0,1007600.0,728210.0,1227100.0,1036100.0,"FUN14 family, putative"
4025,Tb927.6.4200,27037.0,24855.0,28511.0,25130.0,23726.0,18412.0,27938.0,19814.0,23995.0,31424.0,"LSU ribosomal protein, mitochondrial, putative"
4026,Tb927.6.4210,1741600.0,1683800.0,1855600.0,1901200.0,1827400.0,1424500.0,1528100.0,1254400.0,1439500.0,1571200.0,"aldehyde dehydrogenase, putative"
4027,Tb927.6.4220,354130.0,374030.0,337040.0,397600.0,357990.0,260200.0,307290.0,265980.0,295540.0,293420.0,mitogen-activated protein kinase 5
4028,Tb927.6.4230,52630.0,54677.0,56317.0,52415.0,53394.0,43968.0,43959.0,31704.0,44321.0,38541.0,"hypothetical protein, conserved"
4029,Tb927.6.4250,315930.0,273490.0,308750.0,300840.0,239700.0,202950.0,203780.0,115060.0,249920.0,228380.0,"hypothetical protein, conserved"
4030,Tb927.6.4260,362740.0,331280.0,389910.0,383760.0,371210.0,275240.0,274250.0,233760.0,305630.0,328350.0,"hypothetical protein, conserved"
4031,Tb927.6.4300,144430000.0,144340000.0,151240000.0,143410000.0,128720000.0,101570000.0,116980000.0,85184000.0,117140000.0,113790000.0,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal"
4032,Tb927.6.4320,6304200.0,6155100.0,6122400.0,6475200.0,6181000.0,4456100.0,4781600.0,4094200.0,4947400.0,4560100.0,"Protein of unknown function (DUF2817), putative"
4033,Tb927.6.4330,326920.0,354210.0,396580.0,343390.0,323040.0,253300.0,279490.0,247200.0,257680.0,283520.0,telomere-associated protein
4034,Tb927.6.4340,428860.0,424630.0,391830.0,404680.0,366950.0,334130.0,322610.0,261820.0,391410.0,303790.0,"small nuclear ribonucleoprotein, putative"
4035,Tb927.6.4350,142470.0,136800.0,162310.0,150050.0,145690.0,106300.0,132060.0,76678.0,129040.0,119790.0,"ribosomal RNA assembly protein, putative"
4036,Tb927.6.4360,157940.0,129450.0,155690.0,133400.0,120110.0,108390.0,110090.0,70730.0,118190.0,99382.0,"hypothetical protein, conserved"
4037,Tb927.6.4370,6403000.0,6619400.0,6693700.0,6940300.0,6714200.0,4895400.0,5118600.0,4861300.0,5468100.0,5507300.0,eukaryotic translation initiation factor 3 subunit d
4038,Tb927.6.4380,645760.0,694550.0,717710.0,729090.0,667890.0,553520.0,551190.0,553600.0,588920.0,577090.0,"Protein of unknown function (DUF544), putative"
4039,Tb927.6.4390,4726200.0,4682900.0,4969000.0,4957400.0,4709600.0,3544100.0,3816600.0,3170200.0,3788700.0,3901200.0,"kinesin, putative"
4040,Tb927.6.440,268280.0,274040.0,309800.0,304310.0,268770.0,188270.0,213360.0,170660.0,214030.0,205130.0,haptoglobin-hemoglobin receptor
4041,Tb927.6.4410,781750.0,733640.0,766120.0,687640.0,732780.0,484720.0,643050.0,520240.0,627360.0,538200.0,S-adenosylmethionine decarboxylase
4042,Tb927.6.4440,2820000.0,2891000.0,3169200.0,3086800.0,2910400.0,2196200.0,2190900.0,1931600.0,2450700.0,2413100.0,RNA-binding protein 42 (RNA-binding motif protein 42)
4043,Tb927.6.4470,171120.0,178300.0,188920.0,184070.0,174700.0,132730.0,143540.0,116660.0,142530.0,149380.0,S-adenosylmethionine decarboxylase proenzyme
4044,Tb927.6.4480,12096000.0,12511000.0,13123000.0,12724000.0,11903000.0,8819100.0,9977900.0,8121200.0,9960400.0,9403400.0,"valyl-tRNA synthetase, putative"
4045,Tb927.6.4500,1091700.0,1347800.0,1099900.0,1323400.0,1033200.0,997790.0,837710.0,965500.0,905420.0,995350.0,"conserved repeat domain containing protein, putative"
4046,Tb927.6.4520,3966900.0,4353400.0,4167500.0,4350400.0,4218900.0,3099200.0,3413200.0,2957700.0,3291400.0,3611000.0,"Tumour suppressor, Mitostatin, putative"
4047,Tb927.6.4540,473580.0,467390.0,481320.0,496350.0,457330.0,387140.0,356430.0,347000.0,427880.0,432470.0,"3-hydroxy-3-methylglutaryl-CoA reductase, putative"
4048,Tb927.6.4550,2021100.0,2127300.0,2075800.0,2162300.0,2038000.0,1523700.0,1707600.0,1420400.0,1676900.0,1688100.0,"hypothetical protein, conserved"
4049,Tb927.6.4560,109580.0,112600.0,120050.0,117780.0,101790.0,97593.0,115950.0,75736.0,109540.0,108720.0,"Mitochondrial SSU ribosomal protein, putative"
4050,Tb927.6.4590,7867600.0,7540000.0,7757100.0,8107100.0,7344600.0,5337900.0,6017200.0,5130000.0,6090300.0,6122600.0,"glutamyl-tRNA synthetase, putative"
4051,Tb927.6.4600,231350.0,172130.0,305310.0,307570.0,430280.0,272720.0,127500.0,315860.0,263070.0,267450.0,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
4052,Tb927.6.4610,837770.0,784080.0,804110.0,882420.0,819400.0,593580.0,722560.0,598460.0,677920.0,633460.0,"Ankyrin repeats (3 copies), putative"
4053,Tb927.6.4620,61091.0,74972.0,67504.0,82704.0,84466.0,58127.0,61853.0,71197.0,69229.0,96731.0,"hypothetical protein, conserved"
4054,Tb927.6.4630,602930.0,549700.0,625630.0,607110.0,548750.0,417680.0,449970.0,356950.0,500740.0,459290.0,"kinetoplastid-specific phospho-protein phosphatase, putative"
4055,Tb927.6.4640,190530.0,197070.0,199330.0,200350.0,189800.0,149070.0,157850.0,138120.0,163060.0,154340.0,"hypothetical protein, conserved"
4056,Tb927.6.4650,804790.0,845070.0,834500.0,820160.0,810060.0,631260.0,685310.0,600260.0,690890.0,666700.0,"UV excision repair RAD23 protein, putative"
4057,Tb927.6.4670,8786300.0,8883300.0,9529900.0,9097300.0,8525100.0,6364500.0,7257700.0,6099600.0,6804200.0,7107500.0,MORN repeat-containing protein 1
4058,Tb927.6.4680,169180.0,170410.0,174970.0,163950.0,159220.0,129730.0,144260.0,138750.0,134550.0,132130.0,"hypothetical protein, conserved"
4059,Tb927.6.4710,1758600.0,1698800.0,1788300.0,1754300.0,1703100.0,1287400.0,1307500.0,1120100.0,1436500.0,1375400.0,"calmodulin, putative"
4060,Tb927.6.4740,4302900.0,4397900.0,4539900.0,4449600.0,4231100.0,3300900.0,3693600.0,3123300.0,3622900.0,3620900.0,"importin-alpha re-exporter protein, putative"
4061,Tb927.6.4750,250450.0,279260.0,279510.0,306420.0,240620.0,210200.0,227450.0,228220.0,224690.0,206070.0,"hypothetical protein, conserved"
4062,Tb927.6.4760,1001200.0,964290.0,930790.0,969190.0,932240.0,750290.0,786100.0,705520.0,816440.0,794970.0,"T-complex protein 11, putative"
4063,Tb927.6.4770,6922400.0,6627700.0,6996200.0,6949400.0,6459300.0,5126100.0,5351600.0,4246900.0,5403500.0,5689400.0,"protein mkt1, putative"
4064,Tb927.6.4780,376940.0,356290.0,400400.0,380620.0,375750.0,333860.0,305310.0,252700.0,302240.0,330530.0,"DNA ligase I, putative"
4065,Tb927.6.4800,3333500.0,3178600.0,3383300.0,3223000.0,3251400.0,2280600.0,2418700.0,2121000.0,2491200.0,2582400.0,"hypothetical protein, conserved"
4066,Tb927.6.4820,16455.0,20445.0,13626.0,22799.0,23016.0,10177.0,13338.0,21443.0,15453.0,11081.0,chromosomal passenger complex protein 1
4067,Tb927.6.4920,6798500.0,7013100.0,7138700.0,7176000.0,6481000.0,5145800.0,5939500.0,5110000.0,5777700.0,5881800.0,S-adenosylmethionine synthetase
4068,Tb927.6.4930,209410.0,222170.0,224840.0,220150.0,221450.0,186010.0,195500.0,174910.0,195880.0,194270.0,"thiosulfate sulfurtransferase, mitochondrial, putative"
4069,Tb927.6.4950,699940.0,727360.0,777210.0,722320.0,694230.0,547520.0,616010.0,525410.0,623820.0,616530.0,Protein mago nashi homolog
4070,Tb927.6.4960,156130.0,172440.0,164940.0,174240.0,151480.0,138070.0,134350.0,115800.0,135560.0,134970.0,Zinc finger CCCH domain-containing protein 47
4071,Tb927.6.4970,1092900.0,1114400.0,1205300.0,1133600.0,1087400.0,810420.0,801640.0,740990.0,936980.0,937020.0,"serine/arginine-rich protein specific kinase SRPK, putative"
4072,Tb927.6.4990,231400.0,222400.0,246610.0,238540.0,219540.0,168360.0,166870.0,138030.0,179850.0,175670.0,mitochondrial ATP synthase delta chain
4073,Tb927.6.5000,787870.0,815650.0,803520.0,808050.0,819220.0,585800.0,633440.0,530810.0,673410.0,672670.0,"Protein of unknown function (DUF773), putative"
4074,Tb927.6.5010,499410.0,485140.0,464980.0,484330.0,449820.0,349450.0,328230.0,275600.0,386360.0,373200.0,"hypothetical protein, conserved"
4075,Tb927.6.5030,1897700.0,1875300.0,1977600.0,1983000.0,1822400.0,1402200.0,1519700.0,1255700.0,1573800.0,1543400.0,Component of motile flagella protein 46
4076,Tb927.6.5040,258430.0,230690.0,305120.0,263980.0,239630.0,188900.0,158940.0,181280.0,215380.0,268310.0,"ribosomal protein L15, putative"
4077,Tb927.6.5050,316720.0,284230.0,312220.0,289470.0,280440.0,218480.0,254560.0,233630.0,243300.0,222700.0,"V-type ATPase, C subunit, putative"
4078,Tb927.6.5070,15315000.0,15895000.0,16240000.0,16522000.0,14935000.0,10667000.0,12809000.0,11739000.0,12626000.0,12068000.0,"hypothetical protein, conserved"
4079,Tb927.6.5080,2197600.0,2175100.0,2273200.0,2253000.0,2039500.0,1608000.0,1837200.0,1517800.0,1768300.0,1799700.0,"Protein of unknown function (DUF3808), putative"
4080,Tb927.6.5090,3970.4,3784.3,3044.4,2902.0,2350.5,2162.4,1811.7,2818.8,2778.8,3040.6,"hypothetical protein, conserved"
4081,Tb927.6.5110,488270.0,471160.0,520890.0,515640.0,491610.0,401140.0,426730.0,322480.0,451640.0,438790.0,"damage-specific DNA binding protein, putative"
4082,Tb927.6.5130,4939300.0,4954800.0,4966100.0,4569700.0,4840200.0,3512700.0,4085400.0,3436200.0,4281200.0,3922000.0,"60S acidic ribosomal protein P2, putative"
4083,Tb927.6.5150,174150.0,186120.0,192430.0,191610.0,201190.0,128370.0,153510.0,133740.0,164150.0,143570.0,"hypothetical protein, conserved"
4084,Tb927.6.5160,36765.0,45098.0,37915.0,41820.0,41220.0,38281.0,32197.0,31272.0,31035.0,38473.0,"retrotransposon hot spot protein 3 (RHS3), point mutation"
4086,Tb927.6.560,75568.0,86487.0,70936.0,84206.0,81373.0,69941.0,64171.0,45089.0,69584.0,70694.0,cysteine peptidase C (CPC)
4087,Tb927.6.570,246930.0,263800.0,279430.0,261890.0,272450.0,199250.0,231250.0,187890.0,223130.0,189890.0,conserved protein
4088,Tb927.6.580,92421.0,93387.0,98848.0,94205.0,94056.0,62270.0,76054.0,52685.0,80076.0,68122.0,"hypothetical protein, conserved"
4089,Tb927.6.590,74736.0,59440.0,81646.0,72231.0,56006.0,62154.0,67758.0,29369.0,91507.0,86863.0,"hypothetical protein, conserved"
4090,Tb927.6.600,1018500.0,1062500.0,996260.0,1157200.0,1043200.0,731700.0,810810.0,749900.0,802590.0,848170.0,ccr4-not transcription complex subunit
4091,Tb927.6.610,64263.0,68275.0,65364.0,67608.0,66853.0,48427.0,56609.0,54281.0,52699.0,59346.0,kinetoplast ribosomal PPR-repeat containing protein 18
4092,Tb927.6.620,3732900.0,3736100.0,3900700.0,3916700.0,3606000.0,2760800.0,3125700.0,2610900.0,3154200.0,3084600.0,"hypothetical protein, conserved"
4093,Tb927.6.630,843980.0,858530.0,928950.0,884130.0,838750.0,651170.0,730400.0,609200.0,727000.0,706590.0,"hypothetical protein, conserved"
4094,Tb927.6.640,2345300.0,2539900.0,2538900.0,2662700.0,2487100.0,1940400.0,2009800.0,1945400.0,1956900.0,2091000.0,ApaH-like phosphatase ALPH1
4095,Tb927.6.650,102920.0,101490.0,98267.0,110710.0,87315.0,84835.0,80725.0,74398.0,87069.0,91817.0,"hypothetical protein, conserved"
4096,Tb927.6.670,396620.0,372440.0,397760.0,377740.0,364130.0,270020.0,286420.0,244070.0,343350.0,324230.0,exosome complex component RRP45
4097,Tb927.6.680,20405.0,21946.0,21373.0,21857.0,19312.0,16423.0,13790.0,12612.0,14729.0,17426.0,"hypothetical protein, conserved"
4098,Tb927.6.700,6968300.0,6851900.0,7304600.0,6712700.0,6575700.0,4910200.0,5545200.0,4449500.0,5707800.0,5530200.0,"alanyl-tRNA synthetase, putative"
4099,Tb927.6.710,198260.0,205910.0,208090.0,188430.0,182120.0,154870.0,145230.0,114190.0,174240.0,162620.0,"dephospho-CoA kinase, putative"
4100,Tb927.6.720,6011900.0,6599600.0,6094900.0,7036900.0,5787600.0,4676700.0,5063600.0,4618400.0,4971400.0,4716900.0,"40S ribosomal protein L14, putative"
4101,Tb927.6.730,3712.3,4040.3,5094.0,6148.4,4605.8,2807.8,4126.3,3701.9,2766.1,4502.6,"hypothetical protein, conserved"
4102,Tb927.6.740,1284300.0,1294000.0,1401400.0,1397000.0,1280400.0,951270.0,1033100.0,926060.0,1062400.0,1062900.0,"ATP-dependent DEAH-box RNA helicase, putative"
4103,Tb927.6.750,330740.0,321280.0,334270.0,295680.0,306520.0,240010.0,258980.0,188130.0,277360.0,267620.0,"kinetoplastid-specific phospho-protein phosphatase, putative"
4104,Tb927.6.815,755300.0,768290.0,740110.0,786240.0,743510.0,529180.0,600340.0,601430.0,556630.0,567930.0,hypothetical protein
4105,Tb927.6.820,212890.0,237180.0,238000.0,255010.0,237170.0,173550.0,186250.0,170460.0,203390.0,194300.0,Pumilio homology domain family member 4
4106,Tb927.6.830,26925.0,42065.0,32156.0,38750.0,29277.0,35291.0,20376.0,27246.0,21673.0,37862.0,"hypothetical protein, conserved"
4107,Tb927.6.840,651590.0,692950.0,685560.0,636070.0,671140.0,463750.0,528840.0,459400.0,544210.0,470430.0,"hypothetical protein, conserved"
4108,Tb927.6.850,989650.0,1084100.0,1111400.0,1166400.0,1082200.0,732610.0,803920.0,809560.0,839360.0,822980.0,ccr4-not transcription complex subunit 2
4109,Tb927.6.880,68010.0,66966.0,67295.0,65760.0,59685.0,49425.0,50729.0,39786.0,50747.0,52803.0,conserved protein
4110,Tb927.6.890,138260.0,157960.0,150150.0,153350.0,143120.0,104610.0,113280.0,92669.0,113170.0,125520.0,"hypothetical protein, conserved"
4111,Tb927.6.900,134830.0,160790.0,147470.0,171380.0,154140.0,126960.0,158540.0,125390.0,134530.0,145290.0,Substrate of Polo-like kinase in the basal body 1
4112,Tb927.6.930,1471300.0,1386600.0,1586000.0,1468100.0,1436400.0,1021100.0,1233200.0,820450.0,1293400.0,1219700.0,metacaspase MCA3
4113,Tb927.6.940,244630.0,261580.0,247430.0,239380.0,240650.0,203000.0,207020.0,157410.0,215580.0,213340.0,metacaspase MCA2
4114,Tb927.6.950,5718200.0,5788900.0,6096500.0,6266900.0,5770100.0,4509100.0,4809000.0,4141500.0,4968300.0,4933300.0,"cysteinyl-tRNA synthetase, putative"
4115,Tb927.7.1000,65186.0,67333.0,62491.0,64033.0,70785.0,54093.0,50620.0,45049.0,56204.0,59645.0,ATP-dependent DNA helicase-like PIF8
4116,Tb927.7.1030,361360.0,401110.0,376190.0,405470.0,347250.0,277230.0,290610.0,247500.0,309650.0,328410.0,"heat shock 70 kDa protein, putative"
4117,Tb927.7.1050,4653100.0,4499700.0,4708400.0,4685800.0,4146600.0,3039000.0,3108300.0,2613100.0,3295600.0,3317900.0,"40S ribosomal protein S16, putative"
4118,Tb927.7.1060,950790.0,888810.0,939710.0,993980.0,853480.0,704190.0,748560.0,569500.0,764690.0,769170.0,ISWI complex protein
4119,Tb927.7.1070,132090.0,128730.0,127990.0,124910.0,116820.0,99486.0,103930.0,84668.0,108850.0,102550.0,KREX1
4120,Tb927.7.1080,424850.0,424550.0,456810.0,459570.0,431180.0,343280.0,346450.0,323260.0,369250.0,363300.0,"hypothetical protein, conserved"
4121,Tb927.7.1090,99016.0,71707.0,94611.0,88396.0,75727.0,66623.0,65806.0,37881.0,98257.0,86774.0,"DNA repair protein RAD5, putative"
4122,Tb927.7.1100,1479300.0,1563300.0,1594600.0,1659200.0,1523500.0,1231500.0,1320200.0,1184600.0,1275600.0,1298600.0,"hypothetical protein, conserved"
4123,Tb927.7.1110,11203000.0,11664000.0,12427000.0,12153000.0,11529000.0,8599900.0,9179500.0,7476800.0,9357900.0,9031300.0,"asparagine synthetase a, putative"
4124,Tb927.7.1130,7491100.0,6961900.0,7729200.0,7364200.0,6871000.0,5131800.0,6341100.0,4948500.0,6176700.0,5662100.0,trypanothione/tryparedoxin dependent peroxidase 2
4125,Tb927.7.1170,495150.0,525750.0,480770.0,471850.0,495770.0,347630.0,398860.0,338280.0,409950.0,400730.0,RNA-binding protein Y14
4126,Tb927.7.1190,389590.0,410720.0,420750.0,418150.0,417200.0,319550.0,320020.0,297680.0,333580.0,329680.0,"regulator of chromosome condensation, putative"
4127,Tb927.7.1200,344170.0,364810.0,379470.0,362600.0,339510.0,263020.0,307070.0,236340.0,296050.0,289310.0,"Protein of unknown function (DUF525), putative"
4128,Tb927.7.1220,266250.0,267770.0,250510.0,254680.0,233500.0,184050.0,193090.0,158830.0,193490.0,211750.0,"hypothetical protein, conserved"
4129,Tb927.7.1230,316020.0,307570.0,307530.0,328560.0,325890.0,245020.0,253730.0,212060.0,245190.0,261160.0,"hypothetical protein, conserved"
4130,Tb927.7.1240,1517800.0,1490400.0,1600700.0,1507100.0,1399800.0,1069300.0,1209300.0,1101500.0,1196600.0,1218300.0,Sphingosine kinase
4131,Tb927.7.1280,335070.0,347560.0,373160.0,362050.0,296960.0,234070.0,251740.0,210210.0,251360.0,262920.0,"hypothetical protein, conserved"
4132,Tb927.7.1290,86343.0,83027.0,104210.0,108280.0,83498.0,55415.0,78008.0,51191.0,64761.0,66841.0,"Protein of unknown function (DUF2012), putative"
4133,Tb927.7.1300,17718000.0,16919000.0,18687000.0,18360000.0,16596000.0,12419000.0,13997000.0,11184000.0,14165000.0,13803000.0,"protein disulfide isomerase, putative"
4134,Tb927.7.1310,1961700.0,2000500.0,2150500.0,2062400.0,1932900.0,1509400.0,1610700.0,1283600.0,1680500.0,1590300.0,"hypothetical protein, conserved"
4135,Tb927.7.1340,12680000.0,10956000.0,12832000.0,11864000.0,10645000.0,7574600.0,9591700.0,6494900.0,9414000.0,8860700.0,"10 kDa heat shock protein, putative"
4136,Tb927.7.1330,2375500.0,2731900.0,2710100.0,2633000.0,2484000.0,1869200.0,2061900.0,1895300.0,2065200.0,2097600.0,"hypothetical protein, conserved"
4137,Tb927.7.1360,1098500.0,1044200.0,1053900.0,1044700.0,1024800.0,747950.0,784110.0,732550.0,853540.0,825320.0,Paraflagellar rod (PFR) assembly factor 2
4138,Tb927.7.1380,27275.0,26654.0,31383.0,26121.0,26117.0,20850.0,22061.0,17349.0,23585.0,19468.0,"hypothetical protein, conserved"
4139,Tb927.7.1390,149970.0,165980.0,208410.0,188040.0,166600.0,149950.0,147810.0,104720.0,159360.0,144770.0,"RNA-binding protein, putative"
4140,Tb927.7.1400,137370.0,138110.0,159570.0,151940.0,142970.0,101470.0,115450.0,78648.0,122900.0,124020.0,Tripartite Attachment Complex Protein 60
4141,Tb927.7.1410,297350.0,327200.0,311970.0,365680.0,271680.0,244320.0,223530.0,159070.0,251500.0,287980.0,"hypothetical protein, conserved"
4142,Tb927.7.1420,1342300.0,1370000.0,1346800.0,1451100.0,1371600.0,977400.0,1020000.0,891330.0,1070700.0,1081500.0,"hypothetical protein, conserved"
4143,Tb927.7.1430,1618500.0,1567500.0,1603600.0,1761700.0,1545100.0,1230700.0,1267800.0,1081800.0,1300900.0,1309400.0,"leucine-rich repeat protein (LRRP), putative"
4144,Tb927.7.1440,239760.0,251050.0,258390.0,248560.0,238670.0,186040.0,196750.0,161450.0,200510.0,208090.0,non-canonical poly (A) polymerase
4145,Tb927.7.1450,24753.0,26501.0,26858.0,25704.0,25018.0,16651.0,20478.0,16435.0,23383.0,21898.0,"Conserved hypothetical ATP binding protein, putative"
